COSMIC_ID,CELL_LINE_NAME,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,LN_IC50,AUC
910948,MFM-223,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.080409,0.627832
924106,CAL-148,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.053339,0.653637
924240,MDA-MB-415,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.374008,0.808407
925338,MDA-MB-157,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.246807,0.779196
946359,BT-474,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,4.047318,0.922542
946382,CAMA-1,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.986303,0.854939
949093,BT-483,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,8.04647,0.969038
1240172,MDA-MB-436,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,3.93694,0.933341
1290798,EFM-192A,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.68525,0.8851789999999999
1290905,HCC1428,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.108831,0.804213
1290922,HDQ-P1,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.375723,0.6781929999999999
1298157,JIMT-1,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.507014,0.8115009999999999
1303911,YMB-1-E,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.113907,0.843518
1330941,MDA-MB-330,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.964866,0.814947
749709,HCC1954,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.189259,0.986474
749710,HCC1143,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,4.839417,0.960469
749711,HCC1187,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.361198,0.988452
749712,HCC1395,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,2.947304,0.898215
749713,HCC1599,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.449517,0.970727
749714,HCC1937,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.744675,0.975006
749715,HCC2157,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,3.909042,0.973904
749716,HCC2218,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,4.7953719999999995,0.985656
749717,HCC38,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.419881999999999,0.972651
905945,T47D,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,4.866001,0.972696
905946,MCF7,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.370957,0.967426
905951,BT-549,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.261158,0.961043
905957,Hs-578-T,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,4.798471999999999,0.963839
905960,MDA-MB-231,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.204676,0.981503
906801,BT-20,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.191222,0.990828
906812,COLO-824,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,4.4266939999999995,0.963135
906826,CAL-120,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,7.372633,0.970778
906844,DU-4475,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,3.4133169999999997,0.975076
906851,EFM-19,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,4.724595,0.960324
906862,EVSA-T,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,2.3954359999999997,0.906822
907045,HCC1419,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.182078,0.986132
907046,HCC1569,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.893402,0.987157
907048,HCC70,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,3.374447,0.942346
908120,MDA-MB-175-VII,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,7.604439999999999,0.973258
908121,MDA-MB-361,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.220403999999999,0.985599
908122,MDA-MB-453,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.105906,0.977116
908123,MDA-MB-468,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.055827,0.975169
908151,MRK-nu-1,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,4.3289409999999995,0.985895
909256,OCUB-M,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,4.446422,0.979097
909778,UACC-893,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.834216,0.986144
909907,ZR-75-30,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,6.518857,0.971923
910704,AU565,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,3.79796,0.956407
910852,CAL-85-1,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.772005,0.984922
910910,UACC-812,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,6.183358999999999,0.98168
910927,CAL-51,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.563844,0.982139
910948,MFM-223,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,6.7707049999999995,0.977177
924106,CAL-148,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.192182,0.985585
924240,MDA-MB-415,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,3.1192659999999997,0.937186
925338,MDA-MB-157,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,4.814031,0.974069
946359,BT-474,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,6.24156,0.975322
946382,CAMA-1,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,4.4901789999999995,0.973491
949093,BT-483,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,7.366426,0.959802
1240172,MDA-MB-436,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.615405,0.97499
1290798,EFM-192A,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.993004,0.985612
1290905,HCC1428,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,6.367863,0.970993
1290922,HDQ-P1,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,6.095988999999999,0.985197
1298157,JIMT-1,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.614167999999999,0.988547
1303911,YMB-1-E,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,3.4508,0.923402
1330941,MDA-MB-330,AMG-319,PI3K (beta sparing),PI3K/MTOR signaling,5.063276,0.96085
749709,HCC1954,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.88871,0.752984
749710,HCC1143,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.69615,0.924268
749711,HCC1187,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.906088,0.98317
749712,HCC1395,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.107337,0.755533
749714,HCC1937,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.72991,0.8709359999999999
749715,HCC2157,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.299735,0.9001119999999999
749717,HCC38,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.786595999999999,0.95996
905945,T47D,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.723858,0.941601
905946,MCF7,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.7026359999999998,0.794431
905951,BT-549,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.2429159999999997,0.890733
905957,Hs-578-T,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.696052,0.805935
905960,MDA-MB-231,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.729356,0.94714
906801,BT-20,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.605463,0.8369719999999999
906812,COLO-824,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.033239,0.754448
906826,CAL-120,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.58709,0.907784
906844,DU-4475,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.433795,0.841569
906851,EFM-19,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.933685,0.733082
906862,EVSA-T,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-1.63083,0.4348769999999999
907045,HCC1419,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.190047,0.935067
907048,HCC70,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-0.372791,0.6005039999999999
908120,MDA-MB-175-VII,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.057106,0.698997
908121,MDA-MB-361,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.721672,0.7322409999999999
908122,MDA-MB-453,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-0.061855,0.633095
908123,MDA-MB-468,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.221462,0.857815
908151,MRK-nu-1,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.858637,0.871514
909256,OCUB-M,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-2.186775,0.363981
909907,ZR-75-30,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.9753179999999997,0.85786
910704,AU565,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-0.250604,0.615432
910852,CAL-85-1,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.6672839999999995,0.967717
910910,UACC-812,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.65849,0.954638
910927,CAL-51,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.194312,0.7685339999999999
910948,MFM-223,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.319146,0.6515139999999999
924106,CAL-148,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-2.436721,0.336397
924240,MDA-MB-415,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,-1.025303,0.516644
925338,MDA-MB-157,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.335889,0.963702
946359,BT-474,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.017451,0.87447
946382,CAMA-1,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.1672499999999999,0.666527
949093,BT-483,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.319255999999999,0.914417
1240172,MDA-MB-436,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.0881929999999995,0.938729
1290798,EFM-192A,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.883901,0.827695
1290905,HCC1428,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.7474359999999995,0.960505
1290922,HDQ-P1,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.462175,0.7878379999999999
1298157,JIMT-1,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.032999,0.961507
1303900,HCC1500,Uprosertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.331293,0.987882
749709,HCC1954,AZD6482,PI3Kbeta,PI3K/MTOR signaling,2.781671,0.91489
749710,HCC1143,AZD6482,PI3Kbeta,PI3K/MTOR signaling,4.1402209999999995,0.940996
749711,HCC1187,AZD6482,PI3Kbeta,PI3K/MTOR signaling,5.485882999999999,0.989629
749712,HCC1395,AZD6482,PI3Kbeta,PI3K/MTOR signaling,1.897377,0.827075
749713,HCC1599,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.554992,0.915502
749714,HCC1937,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.489608,0.911789
749716,HCC2218,AZD6482,PI3Kbeta,PI3K/MTOR signaling,5.713439,0.993778
749717,HCC38,AZD6482,PI3Kbeta,PI3K/MTOR signaling,4.313444,0.947368
905945,T47D,AZD6482,PI3Kbeta,PI3K/MTOR signaling,2.254174,0.8623069999999999
905946,MCF7,AZD6482,PI3Kbeta,PI3K/MTOR signaling,2.3888119999999997,0.846862
905951,BT-549,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.517147,0.904442
905957,Hs-578-T,AZD6482,PI3Kbeta,PI3K/MTOR signaling,1.599429,0.79828
905960,MDA-MB-231,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.520783,0.939435
906801,BT-20,AZD6482,PI3Kbeta,PI3K/MTOR signaling,1.274653,0.8044899999999999
906812,COLO-824,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.581063,0.936242
906826,CAL-120,AZD6482,PI3Kbeta,PI3K/MTOR signaling,4.762193,0.914116
906844,DU-4475,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.983511,0.987276
906851,EFM-19,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.724204,0.929021
906862,EVSA-T,AZD6482,PI3Kbeta,PI3K/MTOR signaling,-0.341211,0.61076
907045,HCC1419,AZD6482,PI3Kbeta,PI3K/MTOR signaling,4.324026,0.972419
907046,HCC1569,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.5551869999999997,0.936272
907048,HCC70,AZD6482,PI3Kbeta,PI3K/MTOR signaling,1.685655,0.832572
908120,MDA-MB-175-VII,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.703904,0.871161
908121,MDA-MB-361,AZD6482,PI3Kbeta,PI3K/MTOR signaling,2.573148,0.899299
908122,MDA-MB-453,AZD6482,PI3Kbeta,PI3K/MTOR signaling,0.898335,0.741767
908123,MDA-MB-468,AZD6482,PI3Kbeta,PI3K/MTOR signaling,2.110284,0.849981
908151,MRK-nu-1,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.360349,0.963249
909256,OCUB-M,AZD6482,PI3Kbeta,PI3K/MTOR signaling,-0.2996419999999999,0.613544
909778,UACC-893,AZD6482,PI3Kbeta,PI3K/MTOR signaling,0.90694,0.742281
909907,ZR-75-30,AZD6482,PI3Kbeta,PI3K/MTOR signaling,5.832154999999999,0.960782
910704,AU565,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.333628,0.939284
910852,CAL-85-1,AZD6482,PI3Kbeta,PI3K/MTOR signaling,4.178459,0.955512
910927,CAL-51,AZD6482,PI3Kbeta,PI3K/MTOR signaling,5.499826,0.981393
910948,MFM-223,AZD6482,PI3Kbeta,PI3K/MTOR signaling,3.014767,0.8646739999999999
924106,CAL-148,AZD6482,PI3Kbeta,PI3K/MTOR signaling,0.8083039999999999,0.743327
924240,MDA-MB-415,AZD6482,PI3Kbeta,PI3K/MTOR signaling,0.070392,0.6601239999999999
925338,MDA-MB-157,AZD6482,PI3Kbeta,PI3K/MTOR signaling,5.472333,0.983936
946359,BT-474,AZD6482,PI3Kbeta,PI3K/MTOR signaling,5.068155,0.953968
946382,CAMA-1,AZD6482,PI3Kbeta,PI3K/MTOR signaling,2.008437,0.857215
949093,BT-483,AZD6482,PI3Kbeta,PI3K/MTOR signaling,5.617177,0.923269
1240172,MDA-MB-436,AZD6482,PI3Kbeta,PI3K/MTOR signaling,2.731563,0.875174
1290798,EFM-192A,AZD6482,PI3Kbeta,PI3K/MTOR signaling,4.074663999999999,0.949239
1290905,HCC1428,AZD6482,PI3Kbeta,PI3K/MTOR signaling,6.9576649999999995,0.978544
1290922,HDQ-P1,AZD6482,PI3Kbeta,PI3K/MTOR signaling,2.3106359999999997,0.8569859999999999
1298157,JIMT-1,AZD6482,PI3Kbeta,PI3K/MTOR signaling,5.044595,0.982163
1303911,YMB-1-E,AZD6482,PI3Kbeta,PI3K/MTOR signaling,-0.657507,0.559403
1330941,MDA-MB-330,AZD6482,PI3Kbeta,PI3K/MTOR signaling,2.328094,0.8421799999999999
749709,HCC1954,AT13148,AKT1,PI3K/MTOR signaling,2.157111,0.872811
749710,HCC1143,AT13148,AKT1,PI3K/MTOR signaling,4.468086,0.950906
749711,HCC1187,AT13148,AKT1,PI3K/MTOR signaling,2.004434,0.8612799999999999
749712,HCC1395,AT13148,AKT1,PI3K/MTOR signaling,2.759839,0.887363
749713,HCC1599,AT13148,AKT1,PI3K/MTOR signaling,3.654997,0.9286
749714,HCC1937,AT13148,AKT1,PI3K/MTOR signaling,6.1115949999999994,0.979915
749715,HCC2157,AT13148,AKT1,PI3K/MTOR signaling,2.846049,0.934292
749716,HCC2218,AT13148,AKT1,PI3K/MTOR signaling,2.91873,0.94191
749717,HCC38,AT13148,AKT1,PI3K/MTOR signaling,5.976633,0.98059
905945,T47D,AT13148,AKT1,PI3K/MTOR signaling,4.848907,0.972373
905946,MCF7,AT13148,AKT1,PI3K/MTOR signaling,2.774852,0.871259
905951,BT-549,AT13148,AKT1,PI3K/MTOR signaling,1.940925,0.807145
905957,Hs-578-T,AT13148,AKT1,PI3K/MTOR signaling,2.140233,0.8414459999999999
905960,MDA-MB-231,AT13148,AKT1,PI3K/MTOR signaling,2.623377,0.8932939999999999
906801,BT-20,AT13148,AKT1,PI3K/MTOR signaling,4.429993,0.981556
906812,COLO-824,AT13148,AKT1,PI3K/MTOR signaling,1.913456,0.835492
906826,CAL-120,AT13148,AKT1,PI3K/MTOR signaling,5.646203,0.939548
906844,DU-4475,AT13148,AKT1,PI3K/MTOR signaling,3.2679229999999997,0.970627
906851,EFM-19,AT13148,AKT1,PI3K/MTOR signaling,3.436126,0.916437
906862,EVSA-T,AT13148,AKT1,PI3K/MTOR signaling,2.129861,0.8872519999999999
907045,HCC1419,AT13148,AKT1,PI3K/MTOR signaling,5.070707,0.984809
907046,HCC1569,AT13148,AKT1,PI3K/MTOR signaling,1.416192,0.813333
907048,HCC70,AT13148,AKT1,PI3K/MTOR signaling,3.147121,0.932266
908120,MDA-MB-175-VII,AT13148,AKT1,PI3K/MTOR signaling,3.037623,0.8365199999999999
908121,MDA-MB-361,AT13148,AKT1,PI3K/MTOR signaling,3.4761949999999997,0.945138
908122,MDA-MB-453,AT13148,AKT1,PI3K/MTOR signaling,2.034315,0.845668
908123,MDA-MB-468,AT13148,AKT1,PI3K/MTOR signaling,3.149028,0.915068
908151,MRK-nu-1,AT13148,AKT1,PI3K/MTOR signaling,1.269738,0.812916
909256,OCUB-M,AT13148,AKT1,PI3K/MTOR signaling,2.059037,0.871849
909778,UACC-893,AT13148,AKT1,PI3K/MTOR signaling,2.348754,0.883598
909907,ZR-75-30,AT13148,AKT1,PI3K/MTOR signaling,4.4566479999999995,0.924772
910704,AU565,AT13148,AKT1,PI3K/MTOR signaling,0.740953,0.734246
910852,CAL-85-1,AT13148,AKT1,PI3K/MTOR signaling,5.811986999999999,0.98534
910910,UACC-812,AT13148,AKT1,PI3K/MTOR signaling,3.127567,0.8957489999999999
910927,CAL-51,AT13148,AKT1,PI3K/MTOR signaling,2.550356,0.879726
910948,MFM-223,AT13148,AKT1,PI3K/MTOR signaling,4.261324999999999,0.921536
924106,CAL-148,AT13148,AKT1,PI3K/MTOR signaling,0.487043,0.705766
924240,MDA-MB-415,AT13148,AKT1,PI3K/MTOR signaling,0.930804,0.761452
925338,MDA-MB-157,AT13148,AKT1,PI3K/MTOR signaling,4.277654,0.962209
946359,BT-474,AT13148,AKT1,PI3K/MTOR signaling,6.585926,0.979559
946382,CAMA-1,AT13148,AKT1,PI3K/MTOR signaling,1.957119,0.852557
949093,BT-483,AT13148,AKT1,PI3K/MTOR signaling,8.332158999999999,0.972283
1240172,MDA-MB-436,AT13148,AKT1,PI3K/MTOR signaling,5.623729,0.975116
1290798,EFM-192A,AT13148,AKT1,PI3K/MTOR signaling,3.4606679999999996,0.925972
1290905,HCC1428,AT13148,AKT1,PI3K/MTOR signaling,6.556121,0.973616
1290922,HDQ-P1,AT13148,AKT1,PI3K/MTOR signaling,1.564893,0.797025
1298157,JIMT-1,AT13148,AKT1,PI3K/MTOR signaling,4.711927,0.97687
1303900,HCC1500,AT13148,AKT1,PI3K/MTOR signaling,2.891867,0.920513
1303911,YMB-1-E,AT13148,AKT1,PI3K/MTOR signaling,1.6798769999999998,0.827002
1330941,MDA-MB-330,AT13148,AKT1,PI3K/MTOR signaling,3.485499,0.918413
